round,rule,client_id,accuracy,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted
3,clf,16,0.3812629148610912,0.5117523550551428,0.3812629148610912,0.6308571521847236,0.5492399787126054,0.3812629148610912,0.3812629148610912,0.41779214199386816,0.3812629148610912,0.3252775263410144
3,clf,17,0.6502630759004708,0.7230136643799201,0.6502630759004708,0.7433455817954077,0.6974964880609343,0.6502630759004708,0.6502630759004708,0.6534754468928131,0.6502630759004708,0.6186630988649024
3,clf,18,0.5614870746151294,0.5437910991964235,0.5614870746151294,0.667266967701198,0.5809371694329648,0.5614870746151294,0.5614870746151294,0.4451294185572839,0.5614870746151294,0.5152954676319109
3,clf,19,0.4918143581149676,0.657374992094742,0.4918143581149676,0.6732145807995413,0.49586528083208453,0.4918143581149676,0.49181435811496765,0.4647402039478681,0.4918143581149676,0.49918983782145365
4,proto,0,0.6469976842109763,0.6742821705047195,0.6469976842109763,0.7574977519689876,0.6578639784652268,0.6469976842109763,0.6469976842109764,0.6333344770529289,0.6469976842109763,0.6696228090750821
4,proto,1,0.549848006889103,0.6302538516943424,0.549848006889103,0.6206886500931088,0.6246317817024397,0.549848006889103,0.549848006889103,0.5742944988684856,0.549848006889103,0.5549170438028298
4,proto,2,0.6770500670780589,0.7085689745029609,0.6770500670780589,0.7374166176594064,0.6403451842306028,0.6770500670780589,0.6770500670780589,0.6426646031697749,0.6770500670780589,0.6885812171646155
4,proto,3,0.6727875879432521,0.6946314716030986,0.6727875879432521,0.737448135687862,0.6911236720727979,0.6727875879432521,0.6727875879432521,0.6769886818896007,0.6727875879432521,0.6883234438353065
4,proto,4,0.6690284846417404,0.6784629962167199,0.6690284846417404,0.7378356150206437,0.6764710058598262,0.6690284846417404,0.6690284846417403,0.6585039258159344,0.6690284846417404,0.6875744163618602
4,proto,5,0.6669937943619119,0.6990252048414316,0.6669937943619119,0.7423673821985679,0.6516173968247836,0.6669937943619119,0.6669937943619119,0.6560868470447491,0.6669937943619119,0.6867614977356893
4,proto,6,0.6822407760815727,0.7347640556808781,0.6822407760815727,0.7663829070823072,0.6743718167729286,0.6822407760815727,0.6822407760815727,0.6733250753825728,0.6822407760815727,0.7072229940783838
4,proto,7,0.576288387053549,0.7033122585619729,0.576288387053549,0.7634069039182529,0.6341090787943846,0.576288387053549,0.576288387053549,0.6204152267247042,0.576288387053549,0.6145603947702099
4,proto,8,0.7021102291786443,0.7564868864148004,0.7021102291786443,0.7742513288384263,0.7274253891034683,0.7021102291786443,0.7021102291786443,0.7275443328210469,0.7021102291786443,0.7171089299484643
4,proto,9,0.5753072827434271,0.6184523279975702,0.5753072827434271,0.7182991726018801,0.6062830968112898,0.5753072827434271,0.5753072827434271,0.5814012664276853,0.5753072827434271,0.6050552633679037
4,proto,10,0.6648527047228213,0.7014851348846338,0.6648527047228213,0.7578958619892862,0.6752595212078812,0.6648527047228213,0.6648527047228213,0.6708180595215,0.6648527047228213,0.683068616978066
4,proto,11,0.5928096521038313,0.6616572147690106,0.5928096521038313,0.7170774232659607,0.610976682450745,0.5928096521038313,0.5928096521038313,0.6074579827461009,0.5928096521038313,0.6296733062900701
4,proto,12,0.48879493944203806,0.58381820939799,0.48879493944203806,0.6413698401426913,0.5468575275575569,0.48879493944203806,0.48879493944203806,0.5340105922640519,0.48879493944203806,0.532220917997996
4,proto,13,0.6249053672947698,0.6811535787347774,0.6249053672947698,0.7563187372115758,0.6385547502477802,0.6249053672947698,0.6249053672947698,0.6163799510506083,0.6249053672947698,0.6523623702423966
4,proto,14,0.5213182964245262,0.6599609554991578,0.5213182964245262,0.7444426946510142,0.6197780770620361,0.5213182964245262,0.5213182964245262,0.5782299791882555,0.5213182964245262,0.5421704428359619
4,proto,15,0.6240787046746861,0.6780230309510791,0.6240787046746861,0.7179972957459118,0.6853653787518095,0.6240787046746861,0.6240787046746861,0.6563333150526485,0.6240787046746861,0.6425302621320681
4,proto,16,0.5683493221989114,0.6476894720117925,0.5683493221989114,0.7010244105712985,0.6375107602650716,0.5683493221989114,0.5683493221989114,0.5959707284284057,0.5683493221989114,0.5725850057711257
4,proto,17,0.5487443342341193,0.7139065249028518,0.5487443342341193,0.7348137127799145,0.6891000492125763,0.5487443342341193,0.5487443342341193,0.6670644233848562,0.5487443342341193,0.5782503419185949
4,proto,18,0.6080871132905995,0.586534692984725,0.6080871132905995,0.708819599880022,0.6556916747084491,0.6080871132905995,0.6080871132905995,0.5765572778680564,0.6080871132905995,0.5942546008260484
4,proto,19,0.664641764508389,0.6341118183553961,0.664641764508389,0.6996109836565172,0.6413816724946767,0.664641764508389,0.664641764508389,0.6211533583114568,0.664641764508389,0.6680752062263364
4,clf,0,0.6994736623486493,0.7104879029205793,0.6994736623486493,0.7540572739414821,0.6165526564399589,0.6994736623486493,0.6994736623486493,0.5890021581324194,0.6994736623486493,0.6901669615912716
